region,name,style,area,orientation,elevator,floor,build_year,sign_time,total_price,unit_price,subway
玄武,太平北路122号,2室1厅,68.04平米,南 西 北 ," 有电梯",高楼层(共22层),塔楼,2015.10.10,183,26896,距3号线浮桥465米
玄武,太平北路122号,2室1厅,68.04平米,南 ," 有电梯",高楼层(共22层),塔楼,2015.05.26,188,27631,
玄武,太平北路122号,2室0厅,57.43平米,南 ," 无电梯",高楼层(共5层),板楼,2015.04.09,132,22985,
玄武,太平北路116号,2室1厅,62.1平米,南 ," 无电梯",高楼层(共7层),板塔结合,2015.03.16,115,18519,距3号线浮桥331米
玄武,太平北路122号,2室1厅,44.78平米,南 ," 无电梯",中楼层(共4层),1978年建板楼,2014.10.30,97.8,21841,
玄武,太平北路138号,3室0厅,75.39平米,南 北 ," 无电梯",中楼层(共7层),1980年建板楼,2014.10.12,194,25733,
玄武,太平北路130号,3室0厅,74.89平米,南 北 ," 无电梯",中楼层(共6层),1981年建板楼,2014.09.24,163,21766,距3号线鸡鸣寺492米
玄武,太平北路122号,1室1厅,42.75平米,南 ," 无电梯",中楼层(共4层),板楼,2014.07.26,78,18246,
玄武,太平北路122号,3室1厅,57.43平米,南 北 ," 无电梯",低楼层(共5层),板楼,2014.03.20,144.3,25127,距3号线浮桥414米
玄武,一枝园小区,2室1厅,46.1平米,南 ," 无电梯",高楼层(共7层),板楼,2013.07.31,83,18005,距3号线浮桥388米
玄武,一枝园小区,2室1厅,47.11平米,南 北 ," 无电梯",高楼层(共6层),1990年建板楼,2013.01.26,86,18256,距3号线浮桥389米
玄武,一枝园小区,3室1厅,82.51平米,南 北 ," 无电梯",高楼层(共7层),1990年建板楼,2013.01.23,138,16726,距3号线浮桥193米
玄武,一枝园小区,2室1厅,47.11平米,南 ," 无电梯",中楼层(共6层),1990年建板楼,2012.10.06,81.5,17300,
玄武,中山东路,2室1厅,57平米,南 北 ," 无电梯",中楼层(共5层),1996年建板塔结合,2017.04.02,131,22983,距2号线明故宫348米
玄武,中山东路,2室1厅,54.59平米,南 北 ," 无电梯",低楼层(共5层),1996年建板塔结合,2016.09.14,125.8,23045,
玄武,中山东路,3室1厅,67.37平米,南 北 ," 无电梯",中楼层(共5层),1996年建板塔结合,2016.07.31,145,21523,距2号线明故宫425米
玄武,中山东路,2室1厅,46.37平米,南 西 ," 无电梯",中楼层(共6层),板塔结合,2015.07.01,98,21135,距2号线明故宫473米
玄武,一枝园小区,3室1厅,70.29平米,南 北 ," 无电梯",中楼层(共6层),1990年建板楼,2018.07.16,278,39551,
玄武,一枝园小区,3室1厅,82.39平米,南 北 ," 无电梯",高楼层(共7层),1990年建板楼,2017.05.23,228,27674,
玄武,一枝园小区,1室1厅,42.05平米,南 ," 无电梯",高楼层(共6层),1990年建板楼,2017.03.10,119.5,28419,
玄武,一枝园小区,2室1厅,49.63平米,南 ," 无电梯",中楼层(共7层),1990年建板楼,2016.09.23,149,30023,
玄武,一枝园小区,2室1厅,50.1平米,南 北 ," 无电梯",高楼层(共7层),1990年建板楼,2016.08.27,115,22955,
玄武,一枝园小区,2室1厅,50.11平米,南 北 ," 无电梯",中楼层(共7层),1990年建板楼,2016.07.06,130,25943,距3号线浮桥394米
玄武,一枝园小区,1室1厅,45.73平米,南 北 ," 无电梯",中楼层(共7层),1990年建板楼,2016.05.03,113,24711,距3号线浮桥193米
玄武,一枝园小区,2室1厅,61平米,南 北 ," 无电梯",低楼层(共7层),1990年建板楼,2016.03.15,170,27869,距3号线浮桥287米
玄武,一枝园小区,3室1厅,63.09平米,南 ," 无电梯",高楼层(共7层),1990年建板楼,2016.03.04,149,23618,
玄武,一枝园小区,2室1厅,44.07平米,南 北 ," 无电梯",中楼层(共7层),1990年建板楼,2016.02.24,114.5,25982,
玄武,一枝园小区,1室1厅,42.21平米,南 ," 无电梯",低楼层(共5层),1990年建板楼,2016.01.19,146,34589,距3号线浮桥485米
玄武,一枝园小区,1室1厅,46.16平米,南 ," 无电梯",中楼层(共7层),1990年建板楼,2015.12.21,117,25347,
玄武,一枝园小区,2室1厅,46.09平米,南 ," 无电梯",中楼层(共7层),1990年建板楼,2015.12.06,114,24735,
玄武,一枝园小区,1室1厅,38.37平米,南 ," 无电梯",高楼层(共7层),1990年建板楼,2015.08.09,84.5,22023,
玄武,一枝园小区,2室1厅,45.14平米,南 北 ," 无电梯",高楼层(共7层),板楼,2015.05.26,96.8,21445,
玄武,一枝园小区,2室1厅,57.64平米,南 ," 无电梯",高楼层(共7层),板楼,2015.05.06,126.5,21947,
玄武,一枝园小区,2室1厅,50.11平米,南 ," 无电梯",低楼层(共7层),1990年建板楼,2015.05.04,121.5,24247,
玄武,一枝园小区,2室1厅,50.19平米,南 北 ," 无电梯",中楼层(共7层),1990年建板楼,2014.12.12,107.5,21419,距3号线浮桥334米
玄武,一枝园小区,2室1厅,56.74平米,南 ," 无电梯",高楼层(共7层),1990年建板楼,2014.11.06,108,19035,
玄武,一枝园小区,3室1厅,60.49平米,南 ," 无电梯",中楼层(共6层),1990年建板楼,2014.10.16,137,22649,距3号线浮桥389米
玄武,一枝园小区,2室1厅,45.14平米,南 北 ," 无电梯",中楼层(共7层),板楼,2014.10.16,103,22818,
玄武,一枝园小区,2室1厅,57.44平米,南 北 ," 无电梯",中楼层(共7层),1990年建板楼,2014.10.07,125,21762,
玄武,一枝园小区,2室1厅,49.63平米,南 北 ," 无电梯",中楼层(共7层),1990年建板楼,2014.07.30,105.2,21197,
玄武,一枝园小区,2室1厅,57.76平米,南 ," 无电梯",低楼层(共7层),板楼,2014.07.27,124,21469,距3号线浮桥388米
玄武,一枝园小区,3室1厅,62.06平米,南 ," 无电梯",中楼层(共6层),1990年建板楼,2014.04.19,137,22076,距3号线浮桥230米
玄武,一枝园小区,2室1厅,51.55平米,南 北 ," 无电梯",中楼层(共7层),1990年建板楼,2014.04.16,108,20951,
玄武,一枝园小区,2室1厅,44.94平米,南 ," 无电梯",中楼层(共7层),1990年建板楼,2014.02.15,95,21140,
玄武,一枝园小区,2室1厅,61.91平米,南 北 ," 无电梯",中楼层(共7层),1990年建板楼,2014.01.12,130,20999,
玄武,一枝园小区,2室2厅,82.51平米,南 北 ," 无电梯",中楼层(共7层),1990年建板楼,2013.11.17,183,22180,
玄武,一枝园小区,3室1厅,63.3平米,南 北 ," 无电梯",中楼层(共7层),板楼,2013.10.20,135,21328,
玄武,孝陵卫街21号,2室1厅,64.6平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2016.06.11,130,20124,距2号线钟灵街686米
玄武,孝陵卫街21号,2室1厅,68平米,南 ," 无电梯",高楼层(共6层),2000年建板楼,2016.03.31,106,15589,
玄武,孝陵卫街21号,2室1厅,64.6平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2015.04.02,115.5,17880,
玄武,孝陵卫街21号,2室1厅,66.2平米,南 ," 无电梯",中楼层(共6层),2000年建板楼,2015.03.07,110,16617,
玄武,板仓街78号,2室1厅,61.29平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2018.07.18,179,29206,
玄武,板仓街78号,2室1厅,50.94平米,南 北 ," 无电梯",中楼层(共6层),1994年建板楼,2017.02.13,144,28269,距4号线岗子村1029米
玄武,板仓街78号,2室1厅,49.51平米,南 北 ," 无电梯",中楼层(共6层),1985年建板楼,2016.12.11,113,22824,距4号线岗子村1098米
玄武,板仓街78号,3室0厅,60.93平米,南 ," 无电梯",低楼层(共4层),1990年建板楼,2016.07.20,131,21501,距4号线蒋王庙1143米
玄武,板仓街78号,3室1厅,67.92平米,南 北 ," 无电梯",高楼层(共6层),1994年建板楼,2015.12.14,130,19141,
玄武,板仓街78号,2室1厅,49.51平米,南 北 ," 无电梯",中楼层(共6层),1985年建板楼,2015.10.07,92,18583,
鼓楼,大方巷75号,2室1厅,56.28平米,南 北 ," 无电梯",高楼层(共7层),1995年建板楼,2016.08.20,129,22922,距4号线云南路807米
鼓楼,驴子巷28号,2室1厅,56.88平米,南 北 ,无,中楼层(共5层),1985年建板楼,2017.05.24,137,24086,
鼓楼,回龙桥13号院,2室1厅,61.1平米,南 北 ," 无电梯",高楼层(共7层),1990年建板楼,2016.09.22,112,18331,
鼓楼,江沿村,2室1厅,63.11平米,南 ," 无电梯",高楼层(共6层),1990年建板楼,2016.12.31,130.7,20710,
鼓楼,妙耳山,2室1厅,57.67平米,南 ," 有电梯",中楼层(共7层),1990年建板楼,2016.10.04,102,17687,
鼓楼,上海路新村,2室1厅,45.07平米,南 北 ," 无电梯",低楼层(共7层),1987年建板楼,2014.08.26,90,19969,
鼓楼,上海路9号,3室1厅,93.96平米,南 ," 无电梯",中楼层(共9层),板塔结合,2014.08.23,205,21818,
鼓楼,上海路新村,4室1厅,113.71平米,南 北 ," 无电梯",高楼层(共7层),1987年建板楼,2014.08.17,220,19348,
鼓楼,上海路83号,2室1厅,46.37平米,南 北 ," 无电梯",中楼层(共7层),1995年建板塔结合,2014.07.12,104,22429,
鼓楼,上海路79号,2室1厅,50.53平米,南 ," 无电梯",中楼层(共4层),板塔结合,2014.07.05,90,17812,
鼓楼,上海路209号,1室1厅,41.6平米,南 北 ,无,中楼层(共5层),1995年建板塔结合,2014.06.16,74,17789,距4号线云南路234米
鼓楼,上海路79号,3室1厅,75.67平米,南 北 ," 无电梯",中楼层(共7层),板塔结合,2014.05.18,132,17445,距1号线珠江路968米
鼓楼,上海路9号,3室0厅,64.51平米,南 北 ," 无电梯",中楼层(共4层),板塔结合,2014.03.24,150,23253,
鼓楼,上海路,2室2厅,68.96平米,南 北 ," 有电梯",高楼层(共7层),1990年建板楼,2014.03.24,180,26103,
鼓楼,上海路新村,2室2厅,66.87平米,东南 ," 无电梯",高楼层(共7层),1987年建板楼,2014.03.22,120,17946,
鼓楼,上海路79号,2室1厅,56.7平米,南 ," 无电梯",高楼层(共7层),板塔结合,2014.03.15,101.2,17849,
鼓楼,上海路79号,2室0厅,44平米,南 ," 无电梯",高楼层(共7层),板塔结合,2014.03.11,67,15228,距4号线云南路855米
鼓楼,上海路,2室1厅,49.1平米,南 北 ," 无电梯",高楼层(共6层),板楼,2014.02.18,83.5,17007,
鼓楼,上海路,3室2厅,61.91平米,南 ," 有电梯",高楼层(共7层),板楼,2014.01.15,121,19545,
鼓楼,上海路8号,2室1厅,64.81平米,南 北 ," 无电梯",高楼层(共6层),1988年建板塔结合,2014.01.02,155.5,23994,距2号线上海路399米
鼓楼,上海路79号,2室1厅,68.79平米,南 ," 无电梯",高楼层(共7层),板塔结合,2013.12.16,125.8,18288,距4号线云南路855米
鼓楼,上海路9号,3室1厅,79.08平米,南 北 ," 无电梯",未知(共6层),板塔结合,2013.11.17,197,24912,
鼓楼,上海路,2室1厅,52.32平米,南 ," 无电梯",低楼层(共6层),1990年建板楼,2013.11.07,116,22172,
鼓楼,上海路,2室1厅,49.1平米,南 ," 无电梯",高楼层(共6层),板楼,2013.10.19,84,17108,
鼓楼,上海路154至158号,2室1厅,59.99平米,南 ," 无电梯",中楼层(共6层),1994年建板楼,2013.10.05,134,22338,
鼓楼,上海路79号,1室1厅,36.81平米,南 ," 无电梯",低楼层(共7层),板塔结合,2013.08.04,66.5,18066,
鼓楼,上海路154至158号,2室1厅,57.35平米,南 北 ," 无电梯",低楼层(共6层),1994年建板楼,2013.07.30,135,23540,
鼓楼,上海路新村,2室1厅,58.45平米,南 北 ," 无电梯",高楼层(共7层),1987年建板楼,2013.06.13,96,16425,距4号线云南路733米
鼓楼,上海路79号,2室1厅,44平米,南 ," 无电梯",低楼层(共7层),板塔结合,2013.03.19,75,17046,
鼓楼,上海路83号,3室1厅,58.24平米,南 ," 无电梯",中楼层(共7层),1995年建板塔结合,2013.03.10,102,17514,距4号线云南路813米
鼓楼,上海路新村,1室1厅,41.78平米,东 ," 无电梯",高楼层(共7层),1987年建板楼,2013.01.16,53.5,12806,距4号线云南路787米
鼓楼,上海路新村,2室1厅,45.07平米,南 北 ," 无电梯",中楼层(共7层),1987年建板楼,2013.01.13,82,18194,
鼓楼,上海路79号,2室1厅,50.52平米,南 北 ," 无电梯",高楼层(共4层),板塔结合,2013.01.01,72,14252,距1号线珠江路986米
鼓楼,上海路85号,2室1厅,46.96平米,南 ," 无电梯",中楼层(共7层),1990年建板塔结合,2012.10.17,77.5,16504,距4号线云南路684米
鼓楼,上海路9号,3室2厅,93.96平米,南 北 ," 无电梯",高楼层(共9层),板塔结合,2012.09.27,192,20435,距2号线上海路578米
鼓楼,东宝路28号大院,3室2厅,96.76平米,南 北 ,无,低楼层(共6层),2001年建板楼,2016.09.04,461.5,47696,
鼓楼,山西南村小区,1室1厅,36.92平米,南 北 ," 有电梯",低楼层(共7层),1987年建板塔结合,2018.07.08,138,37379,距4号线云南路941米
鼓楼,山西南村小区,1室1厅,36.79平米,南 北 ," 有电梯",低楼层(共7层),1987年建板塔结合,2018.04.29,139.8,38000,距4号线云南路975米
鼓楼,山西南村小区,2室1厅,38.19平米,南 北 ," 有电梯",高楼层(共7层),1992年建板楼,2017.03.01,102,26709,距4号线云南路997米
鼓楼,山西南村小区,1室1厅,37.24平米,南 北 ," 有电梯",中楼层(共7层),1987年建板楼,2017.02.28,110,29539,距4号线云南路913米
鼓楼,山西南村小区,1室1厅,36.79平米,南 北 ," 有电梯",中楼层(共7层),1987年建板塔结合,2017.02.18,100.5,27318,
鼓楼,山西南村小区,2室1厅,62.26平米,南 北 ," 有电梯",低楼层(共7层),1992年建板楼,2016.04.16,159,25539,
鼓楼,山西南村小区,2室1厅,63.4平米,南 ," 有电梯",中楼层(共7层),1992年建板楼,2016.01.11,133,20978,距4号线云南路964米
鼓楼,康藏路小区,2室1厅,82.13平米,南 北 ," 无电梯",高楼层(共7层),1998年建板楼,2017.12.24,215,26179,
鼓楼,康藏路小区,2室2厅,84.95平米,南 北 ," 无电梯",中楼层(共7层),1993年建板楼,2017.05.04,250.2,29453,
鼓楼,上海路154至158号,2室1厅,57平米,南 北 ," 无电梯",中楼层(共7层),1994年建板楼,2016.04.11,140,24562,
鼓楼,上海路,1室1厅,39.5平米,南 ," 有电梯",高楼层(共7层),1990年建板楼,2016.03.21,80,20254,距4号线云南路609米
鼓楼,上海路154至158号,2室1厅,60.32平米,南 ," 无电梯",中楼层(共6层),1992年建板楼,2016.03.10,140,23210,
鼓楼,上海路16号,3室1厅,98.93平米,南 北 ," 无电梯",高楼层(共6层),1993年建板楼,2016.03.02,238,24058,距1号线新街口1038米
鼓楼,上海路新村,2室1厅,56.48平米,南 北 ," 无电梯",高楼层(共7层),1988年建板楼,2016.02.28,89.5,15847,距4号线云南路741米
鼓楼,上海路154至158号,2室1厅,52.78平米,南 北 ," 无电梯",中楼层(共7层),1994年建板楼,2016.02.21,120,22736,
鼓楼,上海路154至158号,2室1厅,54.12平米,南 北 ," 无电梯",中楼层(共7层),1994年建板楼,2016.01.24,129,23836,
鼓楼,上海路9号,3室1厅,64.51平米,南 ," 无电梯",高楼层(共4层),1998年建板塔结合,2016.01.21,156,24183,距2号线上海路612米
鼓楼,上海路,2室1厅,52.4平米,南 ," 无电梯",高楼层(共6层),1990年建板楼,2015.12.16,114.2,21794,
鼓楼,上海路154至158号,2室1厅,58.46平米,南 北 ," 无电梯",高楼层(共7层),1994年建板楼,2015.12.08,133,22751,
鼓楼,上海路2号,3室2厅,84.86平米,南 ," 无电梯",中楼层(共6层),1995年建板塔结合,2015.11.25,200,23569,距2号线上海路109米
鼓楼,上海路154至158号,1室1厅,39.88平米,南 ," 无电梯",中楼层(共7层),1994年建板楼,2015.10.16,85,21314,
鼓楼,上海路16号,2室1厅,62.11平米,南 ," 无电梯",低楼层(共6层),1993年建板楼,2015.09.13,150,24151,
鼓楼,上海路新村,1室1厅,41.87平米,南 ," 无电梯",中楼层(共7层),1987年建板楼,2015.08.17,80,19107,
鼓楼,上海路新村,2室1厅,55.35平米,南 北 ," 无电梯",高楼层(共7层),1987年建板楼,2015.08.12,107,19332,距4号线云南路787米
鼓楼,上海路新村,2室1厅,55.8平米,南 ," 无电梯",中楼层(共7层),1987年建板楼,2015.08.12,120.5,21595,距4号线云南路733米
鼓楼,上海路9号,3室1厅,92.99平米,南 ," 无电梯",中楼层(共7层),板塔结合,2015.06.26,249,26778,距2号线上海路301米
鼓楼,上海路83号,2室1厅,55.35平米,南 ," 无电梯",中楼层(共7层),1995年建板塔结合,2015.06.12,109,19693,距4号线云南路813米
鼓楼,上海路10-1号,2室1厅,58.77平米,南 ," 无电梯",低楼层(共6层),板楼,2015.06.07,137,23312,距2号线上海路372米
鼓楼,上海路79号,3室1厅,75.48平米,南 北 ," 无电梯",高楼层(共7层),板塔结合,2015.05.09,119.8,15872,距1号线珠江路968米
鼓楼,上海路154至158号,2室1厅,54.08平米,南 ," 无电梯",低楼层(共6层),1994年建板楼,2015.05.01,122,22560,
鼓楼,上海路79号,2室1厅,44平米,南 ," 无电梯",中楼层(共7层),板塔结合,2015.04.25,77,17500,距4号线云南路855米
鼓楼,上海路,1室1厅,39.93平米,南 ," 有电梯",低楼层(共7层),板楼,2015.04.09,85.8,21476,
鼓楼,上海路9号,3室1厅,71.19平米,西南 ," 无电梯",高楼层(共5层),板塔结合,2015.04.03,165,23178,
鼓楼,上海路9号,3室1厅,83.33平米,南 北 ," 无电梯",中楼层(共5层),板塔结合,2015.03.14,191.5,22981,
鼓楼,上海路,1室1厅,44.36平米,东 ," 有电梯",高楼层(共9层),1990年建板楼,2015.01.24,88,19838,距2号线上海路499米
鼓楼,上海路,2室1厅,52.32平米,南 ," 无电梯",低楼层(共6层),1990年建板楼,2014.12.19,119,22745,
鼓楼,上海路154至158号,3室1厅,72.25平米,南 北 ," 无电梯",中楼层(共7层),板楼,2014.11.13,154.5,21385,
鼓楼,上海路2号,2室1厅,69.71平米,南 ," 无电梯",中楼层(共7层),1995年建板塔结合,2014.10.29,165,23670,
鼓楼,上海路2号,4室1厅,119.22平米,东 北 ," 无电梯",中楼层(共7层),1995年建板塔结合,2014.10.15,205,17196,距2号线上海路147米
鼓楼,交通一村,2室1厅,58.52平米,南 ," 无电梯",中楼层(共5层),1990年建板楼,2018.03.13,157,26829,
鼓楼,交通一村,4室1厅,74.93平米,东 南 北 ," 有电梯",中楼层(共7层),1990年建板楼,2017.04.13,188,25091,
鼓楼,交通一村,3室1厅,68平米,东南 ," 有电梯",中楼层(共7层),2000年建板楼,2017.02.24,165,24265,
鼓楼,交通一村,2室1厅,52平米,南 北 ," 有电梯",中楼层(共7层),1991年建板楼,2016.08.25,118,22693,
鼓楼,交通一村,3室1厅,72平米,东南 ," 有电梯",高楼层(共7层),1989年建板楼,2015.12.08,117,16250,
鼓楼,交通一村,2室1厅,58.94平米,南 ," 有电梯",低楼层(共7层),板楼,2014.10.30,103,17476,
鼓楼,交通一村,2室1厅,59.08平米,南 北 ," 有电梯",中楼层(共7层),板楼,2014.09.23,103,17434,
鼓楼,交通一村,2室1厅,51.84平米,南 ," 有电梯",高楼层(共7层),板楼,2014.04.22,95.2,18365,
鼓楼,上海路8号,3室1厅,83.25平米,南 北 ," 无电梯",高楼层(共6层),1988年建板塔结合,2017.02.24,225,27028,距2号线上海路373米
